Course_Lang,Level_Code,Prerequisite_3_grade,Offline,Availability,Website,Prerequisite_1_grade,Remarks,University,Course,Duration,Prerequisite_3,Face_to_Face,Faculty,Prerequisite_1,Blended,Int_Fees,Full_Time,Country,Prerequisite_2,Prerequisite_2_grade,Currency,Part_Time,Duration_Time,Description,Online,Distance,City,Currency_Time,Local_Fees,Career_Outcomes
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17991/diploma-of-aboriginal-and-torres-strait-islander-education,5.5,,TAFE Queensland,Diploma of Aboriginal and Torres Strait Islander Education,1,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Year,Accelerate your teaching career with this advanced qualification for Aboriginal and Torres Strait Islander students. This course will put you on the path to becoming a fully qualified classroom teacher.,yes,no,Queensland,year,"9,495",
English,DIP,,yes,I,https://tafeqld.edu.au/oneweb/courses/18942/certificate-iv-in-laboratory-techniques-diploma-of-laboratory-technology,5.5,,TAFE Queensland,Certificate IV in Laboratory Techniques / Diploma of Laboratory Technology,18,,yes,Computer Science & Information Technology,IELTS,no,"21,000",yes,Australia,,,AUD,no,Months,"Double your qualifications and career prospects with this dual award and get the skills you need to work as a laboratory technician in the clinical science, pathology pharmaceutical, or forensic science industries.",no,no,Brisbane,year,,
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17718/diploma-of-project-management,5.5,,TAFE Queensland,Diploma of Project Management,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,no,Australia,,,AUD,no,Year,Enrich your career with this high-level qualification in project management. This course will set you up with the advanced skills you need to succeed as a project manager or team leader.,yes,no,Brisbane,year,"5,460",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17718/diploma-of-project-management,5.5,,TAFE Queensland,Diploma of Project Management,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,no,Australia,,,AUD,no,Year,Enrich your career with this high-level qualification in project management. This course will set you up with the advanced skills you need to succeed as a project manager or team leader.,yes,no,Queensland,year,"5,460",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17718/diploma-of-project-management,5.5,,TAFE Queensland,Diploma of Project Management,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,no,Australia,,,AUD,no,Year,Enrich your career with this high-level qualification in project management. This course will set you up with the advanced skills you need to succeed as a project manager or team leader.,yes,no,Queensland,year,"5,460",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17718/diploma-of-project-management,5.5,,TAFE Queensland,Diploma of Project Management,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,no,Australia,,,AUD,no,Year,Enrich your career with this high-level qualification in project management. This course will set you up with the advanced skills you need to succeed as a project manager or team leader.,yes,no,Queensland,year,"5,460",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/18699/diploma-of-aviation-commercial-pilot-licence-aeroplane,5.5,,TAFE Queensland,Diploma of Aviation (Commercial Pilot Licence - Aeroplane),9,,yes,Aviation,IELTS,no,,yes,Australia,,,AUD,no,Months,Take your career to new heights and discover an exciting career as a commercial pilot.,no,no,Brisbane,year,"80,390",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/18699/diploma-of-aviation-commercial-pilot-licence-aeroplane,5.5,,TAFE Queensland,Diploma of Aviation (Commercial Pilot Licence - Aeroplane),9,,yes,Aviation,IELTS,no,,yes,Australia,,,AUD,no,Months,Take your career to new heights and discover an exciting career as a commercial pilot.,no,no,Queensland,year,"80,390",
English,DIP,,yes,I,https://tafeqld.edu.au/oneweb/courses/18144/certificate-ii-in-horticulture-certificate-iii-in-horticulture-diploma-of-horticulture,5.5,,TAFE Queensland,Certificate II in Horticulture / Certificate III in Horticulture / Diploma of Horticulture,2,,yes,Agriculture,IELTS,no,"24,800",yes,Australia,,,AUD,no,Years,Learn about Australia's unique flora with this advanced-level qualification and become qualified to work in our country's many parks and gardens.,no,no,Brisbane,year,,
English,DIP,,yes,I,https://tafeqld.edu.au/oneweb/courses/18241/diploma-of-early-childhood-education-and-care,5.5,,TAFE Queensland,Diploma of Early Childhood Education and Care,12,,yes,Humanities and Social Science,IELTS,no,,no,Australia,,,AUD,yes, Weeks,Transition your career with this advanced qualification designed for registered primary school teachers and gain the specialised skills and knowledge needed to work in early childhood education and care.,yes,no,Online,year,"5,640",
English,DIP,,yes,I,https://tafeqld.edu.au/oneweb/courses/18829/certificate-iii-in-patisserie-diploma-of-hospitality-management,5.5,,TAFE Queensland,Certificate III in Patisserie / Diploma of Hospitality Management,2,,yes,Culinary,IELTS,no,"29,800",yes,Australia,,,AUD,no,Years,"This course offers a broad range of kitchen operation skills while also focussing on growing your ability to skilfully produce cakes, desserts and petit fours.",no,no,Brisbane,year,,
English,DIP,,yes,I,https://tafeqld.edu.au/oneweb/courses/17878/diploma-of-business-diploma-of-marketing-and-communication,5.5,,TAFE Queensland,Diploma of Business / Diploma of Marketing and Communication,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,"14,400",yes,Australia,,,AUD,no,Year,"Elevate yourself in the dynamic and fast-paced industry of marketing, communication and business with this high-level course. Develop the advanced skills and specialised knowledge to work across a diverse range of business functions.",yes,no,Brisbane,year,,
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17690/diploma-of-child-youth-and-family-intervention,5.5,,TAFE Queensland,"Diploma of Child, Youth and Family Intervention",1,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Year,Take the next step in your career in child protection with this advanced qualification. The course will equip you with the skills required to work in a variety of settings.,yes,no,Brisbane,year,"9,570",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17690/diploma-of-child-youth-and-family-intervention,5.5,,TAFE Queensland,"Diploma of Child, Youth and Family Intervention",1,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Year,Take the next step in your career in child protection with this advanced qualification. The course will equip you with the skills required to work in a variety of settings.,yes,no,Queensland,year,"9,570",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17690/diploma-of-child-youth-and-family-intervention,5.5,,TAFE Queensland,"Diploma of Child, Youth and Family Intervention",1,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Year,Take the next step in your career in child protection with this advanced qualification. The course will equip you with the skills required to work in a variety of settings.,yes,no,Queensland,year,"9,570",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/17792/diploma-of-anaesthetic-technology,5.5,,TAFE Queensland,Diploma of Anaesthetic Technology,18,,yes,Computer Science & Information Technology,IELTS,yes,"21,800",no,Australia,,,AUD,yes,Months,Take the next step in your career in health with this advanced-level course that will qualify you to work as an anaesthetic technician.,yes,no,Brisbane,year,"19,840",
English,DIP,,yes,I,https://tafeqld.edu.au/oneweb/courses/18932/certificate-iii-in-information-digital-media-and-technology-diploma-of-software-development,5.5,,TAFE Queensland,"Certificate III in Information, Digital Media and Technology / Diploma of Software Development",18,,yes,Humanities and Social Science,IELTS,no,"22,200",yes,Australia,,,AUD,no,Months,Upgrade your ICT career with this dual qualification and get the high-level skills you need to work as a software developer or systems administrator.,no,no,Brisbane,year,,
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/18093/diploma-of-community-development,5.5,,TAFE Queensland,Diploma of Community Development,18,,yes,Humanities and Social Science,IELTS,yes,,no,Australia,,,AUD,yes,Months,Upgrade your career in community development with this advanced course that qualifies you to work as a community development officer for local government or not-for-profit groups.,yes,no,Queensland,year,"9,580",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17771/diploma-of-legal-services,5.5,,TAFE Queensland,Diploma of Legal Services,1,,yes,Business & Commerce & Finance & Accounting,IELTS,yes,,no,Australia,,,AUD,yes,Year,Progress your career in legal studies with this diploma qualification from TAFE Queensland. You will learn advanced skills that will help you secure work as a paralegal.,yes,no,Brisbane,year,"6,420",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17862/diploma-of-work-health-and-safety,5.5,,TAFE Queensland,Diploma of Work Health and Safety,1,,yes,English,IELTS,yes,,no,Australia,,,AUD,yes,Year,Develop your career in work health and safety with this high-level course and get qualified to be a work health and safety inspector or advisor.,yes,no,Brisbane,year,"2,380",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17862/diploma-of-work-health-and-safety,5.5,,TAFE Queensland,Diploma of Work Health and Safety,1,,yes,English,IELTS,yes,,no,Australia,,,AUD,yes,Year,Develop your career in work health and safety with this high-level course and get qualified to be a work health and safety inspector or advisor.,yes,no,Queensland,year,"2,380",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/18833/diploma-of-interior-design,5.5,,TAFE Queensland,Diploma of Interior Design,18,,yes,Creative Arts & Design & Music,IELTS,no,"18,600",yes,Australia,,,AUD,no,Months,Enrich your career in design with this advanced-level course that will give you the skills to become an interior designer.,no,no,Brisbane,year,"13,555",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/18833/diploma-of-interior-design,5.5,,TAFE Queensland,Diploma of Interior Design,18,,yes,Creative Arts & Design & Music,IELTS,no,"18,600",yes,Australia,,,AUD,no,Months,Enrich your career in design with this advanced-level course that will give you the skills to become an interior designer.,no,no,Queensland,year,"13,555",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/17726/diploma-of-human-resources-management,5.5,,TAFE Queensland,Diploma of Human Resources Management,1,,yes,Tourism and Hotel Management,IELTS,yes,,no,Australia,,,AUD,yes,Year,Establish your career in human resources with this high-level qualification from TAFE Queensland. Learn the advanced skills you need to seek employment as a human resources manager.,yes,no,Brisbane,year,"6,320",
English,ADIP,,yes,I,https://tafeqld.edu.au/oneweb/courses/18208/diploma-of-engineering-technical-advanced-diploma-of-engineering,5.5,,TAFE Queensland,Diploma of Engineering Technical / Advanced Diploma of Engineering,2,,yes,Engineering,IELTS,no,"24,800",yes,Australia,,,AUD,no,Years,"Study engineering in Australia with this advanced-level dual qualification. Become a mechanical engineering technician or engineering associate, or go onto further study in this field.",no,no,Brisbane,year,,
English,DIP,,no,D,https://tafeqld.edu.au/oneweb/courses/18750/diploma-of-early-childhood-education-and-care,5.5,,TAFE Queensland,Diploma of Early Childhood Education and Care,18,,no,Humanities and Social Science,IELTS,no,,yes,Australia,,,AUD,no,Months,Progress your career in child care with this advanced qualification and gain the specialised skills and knowledge needed to work as an early childhood educator or centre director.,no,no,Queensland,year,"9,575",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/18075/diploma-of-mental-health,5.5,,TAFE Queensland,Diploma of Mental Health,1,,yes,English,IELTS,yes,"8,200",yes,Australia,,,AUD,no,Year,Upgrade your career in the community services or health industry with this advanced-level course that will qualify you to work in mental health in a broad range of settings.,yes,no,Brisbane,year,"9,580",
English,DIP,,yes,A,https://tafeqld.edu.au/oneweb/courses/18075/diploma-of-mental-health,5.5,,TAFE Queensland,Diploma of Mental Health,1,,yes,English,IELTS,yes,"8,200",yes,Australia,,,AUD,no,Year,Upgrade your career in the community services or health industry with this advanced-level course that will qualify you to work in mental health in a broad range of settings.,yes,no,Queensland,year,"9,580",
English,DIP,,no,D,https://tafeqld.edu.au/oneweb/courses/18494/diploma-of-music-industry,5.5,,TAFE Queensland,Diploma of Music Industry,1,,no,Computer Science & Information Technology,IELTS,no,,yes,Australia,,,AUD,no,Year,A comprehensive on and offline business diploma with a major emphasis on music industry entrepreneurship.,no,no,Brisbane,year,"17,330",
English,DIP,,yes,D,https://tafeqld.edu.au/oneweb/courses/18200/diploma-of-information-technology-networking-diploma-of-information-technology-systems-admin,5.5,,TAFE Queensland,Diploma of Information Technology Networking / Diploma of Information Technology Systems Admin,1,,yes,Humanities and Social Science,IELTS,yes,,yes,Australia,,,AUD,no,Year,Accelerate your career in information technology (IT) with this advanced-level double qualification. This pathway will equip you with the specialised knowledge to provide high-level IT support to organisations.,yes,no,Brisbane,year,"18,395",
